window,seed,arm,stratum,n,macro_f1,balanced_accuracy,accuracy
3,43,majority,no_news,301,0.14409722222222224,0.3333333333333333,0.2757475083056478
3,44,majority,has_news,299,0.12054794520547946,0.3333333333333333,0.22073578595317725
3,44,majority,no_news,301,0.14409722222222224,0.3333333333333333,0.2757475083056478
3,42,random,has_news,299,0.27996053767418916,0.28441886396431854,0.2842809364548495
3,42,random,no_news,301,0.38188199384566435,0.3853960315656156,0.38205980066445183
3,43,random,has_news,299,0.34406280426189334,0.359922274695002,0.34448160535117056
3,43,random,no_news,301,0.34088904922238256,0.3441163576137434,0.34219269102990035
3,44,random,has_news,299,0.31783740368646024,0.31695198740653285,0.32441471571906355
3,44,random,no_news,301,0.28963913219688514,0.29624765910001194,0.28903654485049834
3,42,logreg_price,has_news,299,0.38014157166203955,0.40340089203725565,0.4280936454849498
3,42,logreg_price,no_news,301,0.32177393007464455,0.37201095487069574,0.38205980066445183
3,43,logreg_price,has_news,299,0.38014157166203955,0.40340089203725565,0.4280936454849498
3,43,logreg_price,no_news,301,0.32177393007464455,0.37201095487069574,0.38205980066445183
3,44,logreg_price,has_news,299,0.38014157166203955,0.40340089203725565,0.4280936454849498
3,44,logreg_price,no_news,301,0.32177393007464455,0.37201095487069574,0.38205980066445183
3,42,logreg_price_sentiment,has_news,299,0.3937678062678063,0.40748393021120294,0.431438127090301
3,42,logreg_price_sentiment,no_news,301,0.3229718392468688,0.37950860043949386,0.38870431893687707
3,43,logreg_price_sentiment,has_news,299,0.3937678062678063,0.40748393021120294,0.431438127090301
3,43,logreg_price_sentiment,no_news,301,0.3229718392468688,0.37950860043949386,0.38870431893687707
3,44,logreg_price_sentiment,has_news,299,0.3937678062678063,0.40748393021120294,0.431438127090301
3,44,logreg_price_sentiment,no_news,301,0.3229718392468688,0.37950860043949386,0.38870431893687707
3,42,lstm_price,has_news,299,0.36941820566440087,0.3690230224321134,0.39464882943143814
3,42,lstm_price,no_news,301,0.37825258876562495,0.38628029638770717,0.3953488372093023
3,43,lstm_price,has_news,299,0.414904536961801,0.42003640299094847,0.42474916387959866
3,43,lstm_price,no_news,301,0.36566666666666664,0.3752219119063856,0.3787375415282392
